CUM;ATC INVIMA;DESCRIPCIÓN ATC;FORMA FARMACÉUTICA;PRODUCTO;CANTIDAD PRINCIPIO ACTIVO;CANTIDAD PRINCIPIO ACTIVO SEGUNDARIO;UNIDAD BASE;VOLUMEN;UNIDAD VOLUMEN;PESO;UNIDAD PESO;CONCENTRACIÓN;UNIDAD CONCENTRACIÓN;CANTIDAD PRINCIPIO ACTIVO POR PRESENTACIÓN COMERCIAL;TITULAR;ESTADO CUM - Marzo 2014;UNIDADES POR PRESENTACIÓN COMERCIAL;UNIDAD DE DISPENSACIÓN DE LA PRESENTACION COMERCIAL;PRESENTACIÓN COMERCIAL;ID MERCADO RELEVANTE;MERCADO RELEVANTE;CIRCULAR - CNPMDM;FECHA DE ENTRADA EN VIGENCIA;MARGEN DE IPS -CIRCULAR 01 2014;ALEMANIA;ARGENTINA;AUSTRALIA;BRASIL;CANADA;CHILE;COLOMBIA;ECUADOR;EE.UU.;ESPAÑA;FRANCIA;MEXICO;NORUEGA;PANAMA;PERU;PORTUGAL;REINO UNIDO;URUGUAY
229986-1;L02BB03;BICALUTAMIDA;TABLETA / CAPSULA;LUTAMIDAL;50;;mg;;;;;;;500;MONTEVERDE;VIGENTE;10;COMPRIMIDOS;10 COMPRIMIDOS;74;BICALUTAMIDA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;2643.65;57962.25;;86341.88;155117.38;122762.43;;37766.42;;261937.07;24107.78;36633.43;44391.71;37766.42;;199250.46;39675.34;115416.4;27066.06
229986-2;L02BB03;BICALUTAMIDA;TABLETA / CAPSULA;LUTAMIDAL;50;;mg;;;;;;;700;MONTEVERDE;VIGENTE;14;COMPRIMIDOS;14 COMPRIMIDOS;74;BICALUTAMIDA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;3701.11;81147.14;;120878.63;217164.34;171867.41;;52872.99;;366711.89;33750.89;51286.8;62148.4;52872.99;;278950.65;55545.47;161582.96;37892.49
229986-4;L02BB03;BICALUTAMIDA;TABLETA / CAPSULA;LUTAMIDAL;50;;mg;;;;;;;1500;MONTEVERDE;VIGENTE;30;COMPRIMIDOS;30 COMPRIMIDOS;74;BICALUTAMIDA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;7930.95;173886.74;;259025.63;465352.15;368287.3;;113299.27;;785811.2;72323.34;109900.29;133175.14;113299.27;;597751.39;119026.02;346249.19;81198.18
229986-5;L02BB03;BICALUTAMIDA;TABLETA / CAPSULA;LUTAMIDAL;50;;mg;;;;;;;350;MONTEVERDE;VIGENTE;7;COMPRIMIDOS;7 COMPRIMIDOS;74;BICALUTAMIDA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;1850.55;40573.57;;60439.31;108582.17;85933.7;;26436.5;;183355.95;16875.45;25643.4;31074.2;26436.5;;139475.32;27772.74;80791.48;18946.24
19953202-15;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;75;;mg;;;;;;;7500;PFIZER;VIGENTE;100;CAPSULAS;100 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;10066.77;;;113702.1;165142.41;282516.79;;143810.95;622286.74;827164.84;144515.89;112663.38;161661.03;144150.96;;278140.22;142790.94;464953.96;
19953202-16;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;75;;mg;;;;;;;15000;PFIZER;VIGENTE;200;CAPSULAS;200 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;20133.53;;;227404.21;330284.81;565033.59;;287621.9;1244573.48;1654329.68;289031.78;225326.76;323322.06;288301.91;;556280.43;285581.88;929907.93;
19953202-19;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;75;;mg;;;;;;;1050;PFIZER;VIGENTE;14;CAPSULAS;14 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;1409.35;;;15918.29;23119.94;39552.35;;20133.53;87120.14;115803.08;20232.22;15772.87;22632.54;20181.13;;38939.63;19990.73;65093.55;
19953202-2;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;75;;mg;;;;;;;2100;PFIZER;VIGENTE;28;CAPSULAS;28 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;2818.69;;;31836.59;46239.87;79104.7;;40267.07;174240.29;231606.15;40464.45;31545.75;45265.09;40362.27;;77879.26;39981.46;130187.11;
19953202-3;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;75;;mg;;;;;;;450;PFIZER;VIGENTE;6;CAPSULAS;6 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;604.01;;;6822.13;9908.54;16951.01;;8628.66;37337.2;49629.89;8670.95;6759.8;9699.66;8649.06;;16688.41;8567.46;27897.24;
19953202-4;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;75;;mg;;;;;;;525;PFIZER;VIGENTE;7;CAPSULAS;7 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;704.67;;;7959.15;11559.97;19776.18;;10066.77;43560.07;57901.54;10116.11;7886.44;11316.27;10090.57;;19469.82;9995.37;32546.78;
19953202-5;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;75;;mg;;;;;;;750;PFIZER;VIGENTE;10;CAPSULAS;10 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;1006.68;;;11370.21;16514.24;28251.68;;14381.1;62228.67;82716.48;14451.59;11266.34;16166.1;14415.1;;27814.02;14279.09;46495.4;
19953202-6;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;75;;mg;;;;;;;1500;PFIZER;VIGENTE;20;CAPSULAS;20 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;2013.35;;;22740.42;33028.48;56503.36;;28762.19;124457.35;165432.97;28903.18;22532.68;32332.21;28830.19;;55628.04;28558.19;92990.79;
19953202-7;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;75;;mg;;;;;;;2250;PFIZER;VIGENTE;30;CAPSULAS;30 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;3020.03;;;34110.63;49542.72;84755.04;;43143.29;186686.02;248149.45;43354.77;33799.01;48498.31;43245.29;;83442.06;42837.28;139486.19;
19953202-8;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;75;;mg;;;;;;;4500;PFIZER;VIGENTE;60;CAPSULAS;60 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;6040.06;;;68221.26;99085.44;169510.08;;86286.57;373372.04;496298.9;86709.53;67598.03;96996.62;86490.57;;166884.13;85674.56;278972.38;
19953203-3;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;300;;mg;;;;;;;1800;PFIZER;VIGENTE;6;CAPSULAS;6 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;2416.02;;;27288.5;39634.18;67804.03;;34514.63;149348.82;198519.56;34683.81;27039.21;38798.65;34596.23;;66753.65;34269.83;111588.95;
19953203-4;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;300;;mg;;;;;;;2100;PFIZER;VIGENTE;7;CAPSULAS;7 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;2818.69;;;31836.59;46239.87;79104.7;;40267.07;174240.29;231606.15;40464.45;31545.75;45265.09;40362.27;;77879.26;39981.46;130187.11;
19953203-5;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;300;;mg;;;;;;;3000;PFIZER;VIGENTE;10;CAPSULAS;10 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;4026.71;;;45480.84;66056.96;113006.72;;57524.38;248914.7;330865.94;57806.36;45065.35;64664.41;57660.38;;111256.09;57116.38;185981.59;
19953203-6;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;300;;mg;;;;;;;6000;PFIZER;VIGENTE;20;CAPSULAS;20 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;8053.41;;;90961.68;132113.93;226013.44;;115048.76;497829.39;661731.87;115612.71;90130.7;129328.82;115320.77;;222512.17;114232.75;371963.17;
19953203-7;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;300;;mg;;;;;;;9000;PFIZER;VIGENTE;30;CAPSULAS;30 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;12080.12;;;136442.52;198170.89;339020.15;;172573.14;746744.09;992597.81;173419.07;135196.06;193993.23;172981.15;;333768.26;171349.13;557944.76;
19953203-8;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;300;;mg;;;;;;;18000;PFIZER;VIGENTE;60;CAPSULAS;60 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;24160.24;;;272885.05;396341.78;678040.31;;345146.29;1493488.18;1985195.61;346838.14;270392.11;387986.47;345962.3;;667536.52;342698.26;1115889.51;
19953204-1;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;150;;mg;;;;;;;2100;PFIZER;VIGENTE;14;CAPSULAS;14 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;2818.69;;;31836.59;46239.87;79104.7;;40267.07;174240.29;231606.15;40464.45;31545.75;45265.09;40362.27;;77879.26;39981.46;130187.11;
19953204-18;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;150;;mg;;;;;;;15000;PFIZER;VIGENTE;100;CAPSULAS;100 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;20133.53;;;227404.21;330284.81;565033.59;;287621.9;1244573.48;1654329.68;289031.78;225326.76;323322.06;288301.91;;556280.43;285581.88;929907.93;
19953204-19;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;150;;mg;;;;;;;30000;PFIZER;VIGENTE;200;CAPSULAS;200 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;40267.07;;;454808.41;660569.63;1130067.18;;575243.81;2489146.96;3308659.35;578063.56;450653.52;646644.11;576603.83;;1112560.86;571163.76;1859815.85;
19953204-3;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;150;;mg;;;;;;;900;PFIZER;VIGENTE;6;CAPSULAS;6 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;1208.01;;;13644.25;19817.09;33902.02;;17257.31;74674.41;99259.78;17341.91;13519.61;19399.32;17298.11;;33376.83;17134.91;55794.48;
19953204-4;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;150;;mg;;;;;;;1050;PFIZER;VIGENTE;7;CAPSULAS;7 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;1409.35;;;15918.29;23119.94;39552.35;;20133.53;87120.14;115803.08;20232.22;15772.87;22632.54;20181.13;;38939.63;19990.73;65093.55;
19953204-5;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;150;;mg;;;;;;;1500;PFIZER;VIGENTE;10;CAPSULAS;10 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;2013.35;;;22740.42;33028.48;56503.36;;28762.19;124457.35;165432.97;28903.18;22532.68;32332.21;28830.19;;55628.04;28558.19;92990.79;
19953204-6;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;150;;mg;;;;;;;3000;PFIZER;VIGENTE;20;CAPSULAS;20 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;4026.71;;;45480.84;66056.96;113006.72;;57524.38;248914.7;330865.94;57806.36;45065.35;64664.41;57660.38;;111256.09;57116.38;185981.59;
19953204-7;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;150;;mg;;;;;;;4200;PFIZER;VIGENTE;28;CAPSULAS;28 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;5637.39;;;63673.18;92479.75;158209.4;;80534.13;348480.57;463212.31;80928.9;63091.49;90530.18;80724.54;;155758.52;79962.93;260374.22;
19953204-8;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;150;;mg;;;;;;;4500;PFIZER;VIGENTE;30;CAPSULAS;30 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;6040.06;;;68221.26;99085.44;169510.08;;86286.57;373372.04;496298.9;86709.53;67598.03;96996.62;86490.57;;166884.13;85674.56;278972.38;
19953204-9;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;150;;mg;;;;;;;9000;PFIZER;VIGENTE;60;CAPSULAS;60 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;12080.12;;;136442.52;198170.89;339020.15;;172573.14;746744.09;992597.81;173419.07;135196.06;193993.23;172981.15;;333768.26;171349.13;557944.76;
20028918-1;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;25;;mg;;;;;;;150;PFIZER;VIGENTE;6;CAPSULAS;6 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;201.34;;;2274.04;3302.85;5650.34;;2876.22;12445.73;16543.3;2890.32;2253.27;3233.22;2883.02;;5562.8;2855.82;9299.08;
20028918-13;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;25;;mg;;;;;;;2500;PFIZER;VIGENTE;100;CAPSULAS;100 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;3355.59;;;37900.7;55047.47;94172.26;;47936.98;207428.91;275721.61;48171.96;37554.46;53887.01;48050.32;;92713.41;47596.98;154984.65;
20028918-14;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;25;;mg;;;;;;;5000;PFIZER;VIGENTE;200;CAPSULAS;200 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;6711.18;;;75801.4;110094.94;188344.53;;95873.97;414857.83;551443.23;96343.93;75108.92;107774.02;96100.64;;185426.81;95193.96;309969.31;
20028918-2;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;25;;mg;;;;;;;175;PFIZER;VIGENTE;7;CAPSULAS;7 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;234.89;;;2653.05;3853.32;6592.06;;3355.59;14520.02;19300.51;3372.04;2628.81;3772.09;3363.52;;6489.94;3331.79;10848.93;
20028918-3;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;25;;mg;;;;;;;350;PFIZER;VIGENTE;14;CAPSULAS;14 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;469.78;;;5306.1;7706.65;13184.12;;6711.18;29040.05;38601.03;6744.07;5257.62;7544.18;6727.04;;12979.88;6663.58;21697.85;
20028918-4;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;25;;mg;;;;;;;700;PFIZER;VIGENTE;28;CAPSULAS;28 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;939.56;;;10612.2;15413.29;26368.23;;13422.36;58080.1;77202.05;13488.15;10515.25;15088.36;13454.09;;25959.75;13327.15;43395.7;
20028918-5;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;25;;mg;;;;;;;750;PFIZER;VIGENTE;30;CAPSULAS;30 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;1006.68;;;11370.21;16514.24;28251.68;;14381.1;62228.67;82716.48;14451.59;11266.34;16166.1;14415.1;;27814.02;14279.09;46495.4;
20028918-6;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;25;;mg;;;;;;;1500;PFIZER;VIGENTE;60;CAPSULAS;60 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;2013.35;;;22740.42;33028.48;56503.36;;28762.19;124457.35;165432.97;28903.18;22532.68;32332.21;28830.19;;55628.04;28558.19;92990.79;
20041735-1;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;50;;mg;;;;;;;300;PFIZER;VIGENTE;6;CAPSULAS;6 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;402.67;;;4548.08;6605.7;11300.67;;5752.44;24891.47;33086.59;5780.64;4506.54;6466.44;5766.04;;11125.61;5711.64;18598.16;
20041735-13;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;50;;mg;;;;;;;5000;PFIZER;VIGENTE;100;CAPSULAS;100 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;6711.18;;;75801.4;110094.94;188344.53;;95873.97;414857.83;551443.23;96343.93;75108.92;107774.02;96100.64;;185426.81;95193.96;309969.31;
20041735-14;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;50;;mg;;;;;;;10000;PFIZER;VIGENTE;200;CAPSULAS;200 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;13422.36;;;151602.8;220189.88;376689.06;;191747.94;829715.65;1102886.45;192687.85;150217.84;215548.04;192201.28;;370853.62;190387.92;619938.62;
20041735-2;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;50;;mg;;;;;;;350;PFIZER;VIGENTE;7;CAPSULAS;7 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;469.78;;;5306.1;7706.65;13184.12;;6711.18;29040.05;38601.03;6744.07;5257.62;7544.18;6727.04;;12979.88;6663.58;21697.85;
20041735-3;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;50;;mg;;;;;;;700;PFIZER;VIGENTE;14;CAPSULAS;14 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;939.56;;;10612.2;15413.29;26368.23;;13422.36;58080.1;77202.05;13488.15;10515.25;15088.36;13454.09;;25959.75;13327.15;43395.7;
20041735-4;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;50;;mg;;;;;;;1400;PFIZER;VIGENTE;28;CAPSULAS;28 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;1879.13;;;21224.39;30826.58;52736.47;;26844.71;116160.19;154404.1;26976.3;21030.5;30176.73;26908.18;;51919.51;26654.31;86791.41;
20041735-5;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;50;;mg;;;;;;;1500;PFIZER;VIGENTE;30;CAPSULAS;30 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;2013.35;;;22740.42;33028.48;56503.36;;28762.19;124457.35;165432.97;28903.18;22532.68;32332.21;28830.19;;55628.04;28558.19;92990.79;
20041735-6;N03AX16;PREGABALINA;TABLETA / CAPSULA;LYRICA;50;;mg;;;;;;;3000;PFIZER;VIGENTE;60;CAPSULAS;60 CAPSULAS;116;PREGABALINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;4026.71;;;45480.84;66056.96;113006.72;;57524.38;248914.7;330865.94;57806.36;45065.35;64664.41;57660.38;;111256.09;57116.38;185981.59;
19995113-1;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;25;;mg;;;;;;;175;TECNOQUIMICAS;VIGENTE;7;TABLETAS;7 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;151.54;;;5683.15;9641.54;4925.93;1785.92;2164.89;;26791.79;2713.46;;2263.31;3024.86;1869.66;10671.36;1661,00;9158.3;
19995113-10;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;25;;mg;;;;;;;2250;TECNOQUIMICAS;VIGENTE;90;TABLETAS;90 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;1948.41;;;73069.12;123962.7;63333.38;22961.87;27834.36;;344465.89;34887.35;;29099.64;38891.03;24038.53;137203.22;21355.7;117749.59;
19995113-11;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;25;;mg;;;;;;;2500;TECNOQUIMICAS;VIGENTE;100;TABLETAS;100 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;2164.89;;;81187.91;137736.33;70370.42;25513.19;30927.07;;382739.88;38763.72;;32332.93;43212.26;26709.48;152448.02;23728.56;130832.88;
19995113-2;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;25;;mg;;;;;;;350;TECNOQUIMICAS;VIGENTE;14;TABLETAS;14 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;303.09;;;11366.31;19283.09;9851.86;3571.85;4329.79;;53583.58;5426.92;;4526.61;6049.72;3739.33;21342.72;3322,00;18316.6;
19995113-3;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;25;;mg;;;;;;;525;TECNOQUIMICAS;VIGENTE;21;TABLETAS;21 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;454.63;;;17049.46;28924.63;14777.79;5357.77;6494.68;;80375.38;8140.38;;6789.92;9074.57;5608.99;32014.08;4983,00;27474.9;
19995113-4;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;25;;mg;;;;;;;250;TECNOQUIMICAS;VIGENTE;10;TABLETAS;10 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;216.49;;;8118.79;13773.63;7037.04;2551.32;3092.71;;38273.99;3876.37;;3233.29;4321.23;2670.95;15244.8;2372.86;13083.29;
19995113-5;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;25;;mg;;;;;;;500;TECNOQUIMICAS;VIGENTE;20;TABLETAS;20 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;432.98;;;16237.58;27547.27;14074.08;5102.64;6185.41;;76547.98;7752.74;;6466.59;8642.45;5341.9;30489.6;4745.71;26166.58;
19995113-6;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;25;;mg;;;;;;;750;TECNOQUIMICAS;VIGENTE;30;TABLETAS;30 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;649.47;;;24356.37;41320.9;21111.13;7653.96;9278.12;;114821.96;11629.12;;9699.88;12963.68;8012.84;45734.41;7118.57;39249.86;
19995113-7;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;25;;mg;;;;;;;1000;TECNOQUIMICAS;VIGENTE;40;TABLETAS;40 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;865.96;;;32475.16;55094.53;28148.17;10205.28;12370.83;;153095.95;15505.49;;12933.17;17284.9;10683.79;60979.21;9491.42;52333.15;
19995113-9;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;25;;mg;;;;;;;1500;TECNOQUIMICAS;VIGENTE;60;TABLETAS;60 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;1298.94;;;48712.74;82641.8;42222.25;15307.91;18556.24;;229643.93;23258.23;;19399.76;25927.36;16025.69;91468.81;14237.14;78499.73;
19995320-1;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;200;;mg;;;;;;;1400;TECNOQUIMICAS;VIGENTE;7;TABLETAS;7 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;1212.34;;;45465.23;77132.35;39407.44;14287.39;17319.16;;214334.33;21707.68;;18106.44;24198.86;14957.31;85370.89;13287.99;73266.41;
19995320-10;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;200;;mg;;;;;;;20000;TECNOQUIMICAS;VIGENTE;100;TABLETAS;100 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;17319.16;;;649503.25;1101890.66;562963.37;204105.53;247416.52;;3061919.06;310109.74;;258663.43;345698.07;213675.81;1219584.18;189828.48;1046663.03;
19995320-11;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;200;;mg;;;;;;;8000;TECNOQUIMICAS;VIGENTE;40;TABLETAS;40 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;6927.66;;;259801.3;440756.26;225185.35;81642.21;98966.61;;1224767.62;124043.9;;103465.37;138279.23;85470.32;487833.67;75931.39;418665.21;
19995320-2;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;200;;mg;;;;;;;2000;TECNOQUIMICAS;VIGENTE;10;TABLETAS;10 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;1731.92;;;64950.32;110189.07;56296.34;20410.55;24741.65;;306191.91;31010.97;;25866.34;34569.81;21367.58;121958.42;18982.85;104666.3;
19995320-4;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;200;;mg;;;;;;;12000;TECNOQUIMICAS;VIGENTE;60;TABLETAS;60 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;10391.49;;;389701.95;661134.4;337778.02;122463.32;148449.91;;1837151.43;186065.84;;155198.06;207418.84;128205.48;731750.51;113897.09;627997.82;
19995320-5;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;200;;mg;;;;;;;2800;TECNOQUIMICAS;VIGENTE;14;TABLETAS;14 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;2424.68;;;90930.45;154264.69;78814.87;28574.77;34638.31;;428668.67;43415.36;;36212.88;48397.73;29914.61;170741.79;26575.99;146532.82;
19995320-6;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;200;;mg;;;;;;;4200;TECNOQUIMICAS;VIGENTE;21;TABLETAS;21 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;3637.02;;;136395.68;231397.04;118222.31;42862.16;51957.47;;643003,00;65123.05;;54319.32;72596.59;44871.92;256112.68;39863.98;219799.24;
19995320-7;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;200;;mg;;;;;;;4000;TECNOQUIMICAS;VIGENTE;20;TABLETAS;20 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;3463.83;;;129900.65;220378.13;112592.67;40821.11;49483.3;;612383.81;62021.95;;51732.69;69139.61;42735.16;243916.84;37965.7;209332.61;
19995320-9;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;200;;mg;;;;;;;18000;TECNOQUIMICAS;VIGENTE;90;TABLETAS;90 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;15587.24;;;584552.92;991701.59;506667.03;183694.98;222674.87;;2755727.15;279098.77;;232797.09;311128.26;192308.23;1097625.76;170845.63;941996.73;
19996292-1;N05AH04;QUETIAPINA;TABLETA / CAPSULA;QUETIAPINA;100;;mg;;;;;;;200;TECNOQUIMICAS;VIGENTE;2;TABLETAS;2 TABLETAS;118;QUETIAPINA - Tableta/Capsula;Circular 01 de 2014;25-abr-14;173.19;;;6495.03;11018.91;5629.63;2041.06;2474.17;;30619.19;3101.1;;2586.63;3456.98;2136.76;12195.84;1898.28;10466.63;
