CUM;ATC INVIMA;DESCRIPCIÓN ATC;FORMA FARMACÉUTICA;PRODUCTO;CANTIDAD PRINCIPIO ACTIVO;CANTIDAD PRINCIPIO ACTIVO SEGUNDARIO;UNIDAD BASE;VOLUMEN;UNIDAD VOLUMEN;PESO;UNIDAD PESO;CONCENTRACIÓN;UNIDAD CONCENTRACIÓN;CANTIDAD PRINCIPIO ACTIVO POR PRESENTACIÓN COMERCIAL;TITULAR;ESTADO CUM - Marzo 2014;UNIDADES POR PRESENTACIÓN COMERCIAL;UNIDAD DE DISPENSACIÓN DE LA PRESENTACION COMERCIAL;PRESENTACIÓN COMERCIAL;ID MERCADO RELEVANTE;MERCADO RELEVANTE;CIRCULAR - CNPMDM;FECHA DE ENTRADA EN VIGENCIA;MARGEN DE IPS -CIRCULAR 01 2014;ALEMANIA;ARGENTINA;AUSTRALIA;BRASIL;CANADA;CHILE;COLOMBIA;ECUADOR;EE.UU.;ESPAÑA;FRANCIA;MEXICO;NORUEGA;PANAMA;PERU;PORTUGAL;REINO UNIDO;URUGUAY
19914262-7;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;1000;;UI;10;ml;;;100;UI/ml;10000;SANOFI AVENTIS;VIGENTE;10;VIALES;10 VIALES x 10 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;58509.22;;;996903.29;2090809.61;1101114.34;1013787.37;835846.07;;2796789.13;835929.72;835762.42;;785369.69;;810396.14;889909.12;943600.48;
19914312-10;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;300;SANOFI AVENTIS;VIGENTE;1;CARTUCHO;1 CARTUCHO x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;1755.28;;;29907.1;62724.29;33033.43;30413.62;25075.38;;83903.67;25077.89;25072.87;;23561.09;;24311.88;26697.27;28308.01;
19914312-11;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;1500;SANOFI AVENTIS;VIGENTE;5;CARTUCHOS;5 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;8776.38;;;149535.49;313621.44;165167.15;152068.11;125376.91;;419518.37;125389.46;125364.36;;117805.45;;121559.42;133486.37;141540.07;
19914312-12;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;300;SANOFI AVENTIS;VIGENTE;1;CARTUCHO;1 CARTUCHO x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;1755.28;;;29907.1;62724.29;33033.43;30413.62;25075.38;;83903.67;25077.89;25072.87;;23561.09;;24311.88;26697.27;28308.01;
19914312-13;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;900;SANOFI AVENTIS;VIGENTE;3;CARTUCHOS;3 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;5265.83;;;89721.3;188172.86;99100.29;91240.86;75226.15;;251711.02;75233.67;75218.62;;70683.27;;72935.65;80091.82;84924.04;
19914312-14;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;1200;SANOFI AVENTIS;VIGENTE;4;CARTUCHOS;4 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;7021.11;;;119628.4;250897.15;132133.72;121654.48;100301.53;;335614.7;100311.57;100291.49;;94244.36;;97247.54;106789.09;113232.06;
19914312-15;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;1500;SANOFI AVENTIS;VIGENTE;5;CARTUCHOS;5 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;8776.38;;;149535.49;313621.44;165167.15;152068.11;125376.91;;419518.37;125389.46;125364.36;;117805.45;;121559.42;133486.37;141540.07;
19914312-16;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;1800;SANOFI AVENTIS;VIGENTE;6;CARTUCHOS;6 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;10531.66;;;179442.59;376345.73;198200.58;182481.73;150452.29;;503422.04;150467.35;150437.24;;141366.54;;145871.3;160183.64;169848.09;
19914312-17;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;2400;SANOFI AVENTIS;VIGENTE;8;CARTUCHOS;8 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;14042.21;;;239256.79;501794.31;264267.44;243308.97;200603.06;;671229.39;200623.13;200582.98;;188488.73;;194495.07;213578.19;226464.12;
19914312-18;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;2700;SANOFI AVENTIS;VIGENTE;9;CARTUCHOS;9 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;15797.49;;;269163.89;564518.59;297300.87;273722.59;225678.44;;755133.07;225701.02;225655.85;;212049.82;;218806.96;240275.46;254772.13;
19914312-19;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;3000;SANOFI AVENTIS;VIGENTE;10;CARTUCHOS;10 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;17552.77;;;299070.99;627242.88;330334.3;304136.21;250753.82;;839036.74;250778.91;250728.73;;235610.91;;243118.84;266972.74;283080.14;
19914312-2;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;300;SANOFI AVENTIS;VIGENTE;1;CARTUCHO;1 CARTUCHO x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;1755.28;;;29907.1;62724.29;33033.43;30413.62;25075.38;;83903.67;25077.89;25072.87;;23561.09;;24311.88;26697.27;28308.01;
19914312-20;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;300;SANOFI AVENTIS;VIGENTE;1;CARTUCHO;1 CARTUCHO x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;1755.28;;;29907.1;62724.29;33033.43;30413.62;25075.38;;83903.67;25077.89;25072.87;;23561.09;;24311.88;26697.27;28308.01;
19914312-21;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;1500;SANOFI AVENTIS;VIGENTE;5;CARTUCHOS;5 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;8776.38;;;149535.49;313621.44;165167.15;152068.11;125376.91;;419518.37;125389.46;125364.36;;117805.45;;121559.42;133486.37;141540.07;
19914312-3;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;1500;SANOFI AVENTIS;VIGENTE;5;CARTUCHOS;5 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;8776.38;;;149535.49;313621.44;165167.15;152068.11;125376.91;;419518.37;125389.46;125364.36;;117805.45;;121559.42;133486.37;141540.07;
19914312-4;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;300;SANOFI AVENTIS;VIGENTE;1;CARTUCHO;1 CARTUCHO x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;1755.28;;;29907.1;62724.29;33033.43;30413.62;25075.38;;83903.67;25077.89;25072.87;;23561.09;;24311.88;26697.27;28308.01;
19914312-5;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;1500;SANOFI AVENTIS;VIGENTE;5;CARTUCHOS;5 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;8776.38;;;149535.49;313621.44;165167.15;152068.11;125376.91;;419518.37;125389.46;125364.36;;117805.45;;121559.42;133486.37;141540.07;
19914312-6;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;300;SANOFI AVENTIS;VIGENTE;1;CARTUCHO;1 CARTUCHO x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;1755.28;;;29907.1;62724.29;33033.43;30413.62;25075.38;;83903.67;25077.89;25072.87;;23561.09;;24311.88;26697.27;28308.01;
19914312-7;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;1500;SANOFI AVENTIS;VIGENTE;5;CARTUCHOS;5 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;8776.38;;;149535.49;313621.44;165167.15;152068.11;125376.91;;419518.37;125389.46;125364.36;;117805.45;;121559.42;133486.37;141540.07;
19914312-8;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;3000;SANOFI AVENTIS;VIGENTE;10;CARTUCHOS;10 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;17552.77;;;299070.99;627242.88;330334.3;304136.21;250753.82;;839036.74;250778.91;250728.73;;235610.91;;243118.84;266972.74;283080.14;
19914312-9;A10AE04;INSULINA GLARGINA;SOLUCION / SUSPENSION INYECTABLE;LANTUS;300;;UI;3;ml;;;100;UI/ml;1200;SANOFI AVENTIS;VIGENTE;4;CARTUCHOS;4 CARTUCHOS x 3 ml;96;INSULINA GLARGINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;7021.11;;;119628.4;250897.15;132133.72;121654.48;100301.53;;335614.7;100311.57;100291.49;;94244.36;;97247.54;106789.09;113232.06;
19972118-1;A10AE05;INSULIN DETEMIR;SOLUCION / SUSPENSION INYECTABLE;LEVEMIR;42.6;;mg;3;ml;;;14.2;mg/ml;42.6;NOVO NORDISK;VIGENTE;1;CARTUCHO;1 CARTUCHO x 3 ml;95;INSULINA DETEMIR - Solución Inyectable;Circular 07 de 2013;14-ene-14;1847.43;;;29907.1;50553.4;36875.88;31275.95;26391.79;;85065.08;26132.55;25556.3;;24327.99;;;27265.21;27169.48;
19972118-2;A10AE05;INSULIN DETEMIR;SOLUCION / SUSPENSION INYECTABLE;LEVEMIR;42.6;;mg;3;ml;;;14.2;mg/ml;213;NOVO NORDISK;VIGENTE;5;CARTUCHOS;5 CARTUCHOS x 3 ml;95;INSULINA DETEMIR - Solución Inyectable;Circular 07 de 2013;14-ene-14;9237.13;;;149535.49;252767.01;184379.38;156379.74;131958.93;;425325.38;130662.77;127781.5;;121639.93;;;136326.07;135847.42;
19972118-3;A10AE05;INSULIN DETEMIR;SOLUCION / SUSPENSION INYECTABLE;LEVEMIR;42.6;;mg;3;ml;;;14.2;mg/ml;426;NOVO NORDISK;VIGENTE;10;CARTUCHOS;10 CARTUCHOS x 3 ml;95;INSULINA DETEMIR - Solución Inyectable;Circular 07 de 2013;14-ene-14;18474.25;;;299070.99;505534.02;368758.76;312759.48;263917.87;;850650.76;261325.55;255562.99;;243279.86;;;272652.15;271694.84;
19972118-4;A10AE05;INSULIN DETEMIR;SOLUCION / SUSPENSION INYECTABLE;LEVEMIR;42.6;;mg;3;ml;;;14.2;mg/ml;42.6;NOVO NORDISK;VIGENTE;1;CARTUCHO;1 CARTUCHO x 3 ml;95;INSULINA DETEMIR - Solución Inyectable;Circular 07 de 2013;14-ene-14;1847.43;;;29907.1;50553.4;36875.88;31275.95;26391.79;;85065.08;26132.55;25556.3;;24327.99;;;27265.21;27169.48;
19972118-5;A10AE05;INSULIN DETEMIR;SOLUCION / SUSPENSION INYECTABLE;LEVEMIR;42.6;;mg;3;ml;;;14.2;mg/ml;213;NOVO NORDISK;VIGENTE;5;CARTUCHOS;5 CARTUCHOS x 3 ml;95;INSULINA DETEMIR - Solución Inyectable;Circular 07 de 2013;14-ene-14;9237.13;;;149535.49;252767.01;184379.38;156379.74;131958.93;;425325.38;130662.77;127781.5;;121639.93;;;136326.07;135847.42;
19972118-6;A10AE05;INSULIN DETEMIR;SOLUCION / SUSPENSION INYECTABLE;LEVEMIR;42.6;;mg;3;ml;;;14.2;mg/ml;426;NOVO NORDISK;VIGENTE;10;CARTUCHOS;10 CARTUCHOS x 3 ml;95;INSULINA DETEMIR - Solución Inyectable;Circular 07 de 2013;14-ene-14;18474.25;;;299070.99;505534.02;368758.76;312759.48;263917.87;;850650.76;261325.55;255562.99;;243279.86;;;272652.15;271694.84;
19972118-7;A10AE05;INSULIN DETEMIR;SOLUCION / SUSPENSION INYECTABLE;LEVEMIR;42.6;;mg;3;ml;;;14.2;mg/ml;42.6;NOVO NORDISK;VIGENTE;1;CARTUCHO;1 CARTUCHO x 3 ml;95;INSULINA DETEMIR - Solución Inyectable;Circular 07 de 2013;14-ene-14;1847.43;;;29907.1;50553.4;36875.88;31275.95;26391.79;;85065.08;26132.55;25556.3;;24327.99;;;27265.21;27169.48;
19972118-8;A10AE05;INSULIN DETEMIR;SOLUCION / SUSPENSION INYECTABLE;LEVEMIR;42.6;;mg;3;ml;;;14.2;mg/ml;213;NOVO NORDISK;VIGENTE;5;CARTUCHOS;5 CARTUCHOS x 3 ml;95;INSULINA DETEMIR - Solución Inyectable;Circular 07 de 2013;14-ene-14;9237.13;;;149535.49;252767.01;184379.38;156379.74;131958.93;;425325.38;130662.77;127781.5;;121639.93;;;136326.07;135847.42;
19972118-9;A10AE05;INSULIN DETEMIR;SOLUCION / SUSPENSION INYECTABLE;LEVEMIR;42.6;;mg;3;ml;;;14.2;mg/ml;426;NOVO NORDISK;VIGENTE;10;CARTUCHOS;10 CARTUCHOS x 3 ml;95;INSULINA DETEMIR - Solución Inyectable;Circular 07 de 2013;14-ene-14;18474.25;;;299070.99;505534.02;368758.76;312759.48;263917.87;;850650.76;261325.55;255562.99;;243279.86;;;272652.15;271694.84;
35388-1;V08CA01;GADOPENTETICO ACIDO;SOLUCION / SUSPENSION INYECTABLE;MAGNEVIST;46900;;mg;100;ml;;;469;mg/ml;46900;BAYER;VIGENTE;1;FRASCO;1 FRASCO x 100 ml;88;GADOLINIO - Solución Inyectable;Circular 07 de 2013;14-ene-14;24955.93;;;;600733.14;;;356513.33;;342392.97;239397.22;829703.03;;882843.46;;361221.06;;;461353.31
35388-2;V08CA01;GADOPENTETICO ACIDO;SOLUCION / SUSPENSION INYECTABLE;MAGNEVIST;4690;;mg;10;ml;;;469;mg/ml;4690;BAYER;VIGENTE;1;VIAL;1 VIAL x 10 ml;88;GADOLINIO - Solución Inyectable;Circular 07 de 2013;14-ene-14;2495.59;;;;60073.31;;;35651.33;;34239.3;23939.72;82970.3;;88284.35;;36122.11;;;46135.33
35388-3;V08CA01;GADOPENTETICO ACIDO;SOLUCION / SUSPENSION INYECTABLE;MAGNEVIST;7035;;mg;15;ml;;;469;mg/ml;7035;BAYER;VIGENTE;1;VIAL;1 VIAL x 15 ml;88;GADOLINIO - Solución Inyectable;Circular 07 de 2013;14-ene-14;3743.39;;;;90109.97;;;53477,00;;51358.95;35909.58;124455.46;;132426.52;;54183.16;;;69203,00
35388-4;V08CA01;GADOPENTETICO ACIDO;SOLUCION / SUSPENSION INYECTABLE;MAGNEVIST;14070;;mg;30;ml;;;469;mg/ml;14070;BAYER;VIGENTE;1;VIAL;1 VIAL x 30 ml;88;GADOLINIO - Solución Inyectable;Circular 07 de 2013;14-ene-14;7486.78;;;;180219.94;;;106954,00;;102717.89;71819.17;248910.91;;264853.04;;108366.32;;;138405.99
35388-5;V08CA01;GADOPENTETICO ACIDO;SOLUCION / SUSPENSION INYECTABLE;MAGNEVIST;46900;;mg;100;ml;;;469;mg/ml;46900;BAYER;VIGENTE;1;VIAL;1 VIAL x 100 ml;88;GADOLINIO - Solución Inyectable;Circular 07 de 2013;14-ene-14;24955.98;;;;600733.14;;;356514,00;;342392.97;239397.22;829703.03;;882843.46;;361221.06;;;461353.31
20010367-1;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;1000;;mg;30;ml;;;33.3333333333333;mg/ml;1000;PROCAPS;VIGENTE;1;VIAL;1 VIAL;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;3414.48;;;;130432.42;;66353.27;48778.22;;26995.91;36678.51;71488.11;56390.48;48778.22;;173216.27;;66710.79;
20010367-10;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;1000;;mg;30;ml;;;33.3333333333333;mg/ml;25000;PROCAPS;VIGENTE;25;VIALES;25 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;42680.94;;;;3260810.5;;1658831.67;1219455.41;;674897.8;916962.71;1787202.82;1409761.89;1219455.41;;4330406.63;;1667769.65;
20010367-11;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;1000;;mg;30;ml;;;33.3333333333333;mg/ml;50000;PROCAPS;VIGENTE;50;VIALES;50 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;85361.88;;;;6521621.01;;3317663.34;2438910.82;;1349795.6;1833925.42;3574405.64;2819523.77;2438910.82;;8660813.26;;3335539.3;
20010367-12;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;1000;;mg;30;ml;;;33.3333333333333;mg/ml;100000;PROCAPS;VIGENTE;100;VIALES;100 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;170723.76;;;;13043242.01;;6635326.68;4877821.65;;2699591.2;3667850.85;7148811.28;5639047.54;4877821.65;;17321626.51;;6671078.59;
20010367-2;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;1000;;mg;30;ml;;;33.3333333333333;mg/ml;5000;PROCAPS;VIGENTE;5;VIALES;5 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;17072.38;;;;652162.1;;331766.33;243891.08;;134979.56;183392.54;357440.56;281952.38;243891.08;;866081.33;;333553.93;
20010367-3;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;1000;;mg;30;ml;;;33.3333333333333;mg/ml;10000;PROCAPS;VIGENTE;10;VIALES;10 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;34144.75;;;;1304324.2;;663532.67;487782.16;;269959.12;366785.08;714881.13;563904.75;487782.16;;1732162.65;;667107.86;
20010367-4;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;1000;;mg;30;ml;;;33.3333333333333;mg/ml;25000;PROCAPS;VIGENTE;25;VIALES;25 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;42680.94;;;;3260810.5;;1658831.67;1219455.41;;674897.8;916962.71;1787202.82;1409761.89;1219455.41;;4330406.63;;1667769.65;
20010367-5;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;1000;;mg;30;ml;;;33.3333333333333;mg/ml;50000;PROCAPS;VIGENTE;50;VIALES;50 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;85361.88;;;;6521621.01;;3317663.34;2438910.82;;1349795.6;1833925.42;3574405.64;2819523.77;2438910.82;;8660813.26;;3335539.3;
20010367-6;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;1000;;mg;30;ml;;;33.3333333333333;mg/ml;100000;PROCAPS;VIGENTE;100;VIALES;100 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;170723.76;;;;13043242.01;;6635326.68;4877821.65;;2699591.2;3667850.85;7148811.28;5639047.54;4877821.65;;17321626.51;;6671078.59;
20010367-7;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;1000;;mg;30;ml;;;33.3333333333333;mg/ml;1000;PROCAPS;VIGENTE;1;VIAL;1 VIAL;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;3414.48;;;;130432.42;;66353.27;48778.22;;26995.91;36678.51;71488.11;56390.48;48778.22;;173216.27;;66710.79;
20010367-8;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;1000;;mg;30;ml;;;33.3333333333333;mg/ml;5000;PROCAPS;VIGENTE;5;VIALES;5 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;17072.38;;;;652162.1;;331766.33;243891.08;;134979.56;183392.54;357440.56;281952.38;243891.08;;866081.33;;333553.93;
20010367-9;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;1000;;mg;30;ml;;;33.3333333333333;mg/ml;10000;PROCAPS;VIGENTE;10;VIALES;10 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;34144.75;;;;1304324.2;;663532.67;487782.16;;269959.12;366785.08;714881.13;563904.75;487782.16;;1732162.65;;667107.86;
20010478-1;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;500;;mg;20;ml;;;25;mg/ml;500;PROCAPS;VIGENTE;1;VIAL;1 VIAL;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;1707.24;;;;65216.21;;33176.63;24389.11;;13497.96;18339.25;35744.06;28195.24;24389.11;;86608.13;;33355.39;
20010478-10;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;500;;mg;20;ml;;;25;mg/ml;12500;PROCAPS;VIGENTE;25;VIALES;25 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;42680.94;;;;1630405.25;;829415.84;609727.71;;337448.9;458481.36;893601.41;704880.94;609727.71;;2165203.31;;833884.82;
20010478-11;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;500;;mg;20;ml;;;25;mg/ml;25000;PROCAPS;VIGENTE;50;VIALES;50 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;42680.94;;;;3260810.5;;1658831.67;1219455.41;;674897.8;916962.71;1787202.82;1409761.89;1219455.41;;4330406.63;;1667769.65;
20010478-12;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;500;;mg;20;ml;;;25;mg/ml;50000;PROCAPS;VIGENTE;100;VIALES;100 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;85361.88;;;;6521621.01;;3317663.34;2438910.82;;1349795.6;1833925.42;3574405.64;2819523.77;2438910.82;;8660813.26;;3335539.3;
20010478-2;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;500;;mg;20;ml;;;25;mg/ml;2500;PROCAPS;VIGENTE;5;VIALES;5 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;8536.19;;;;326081.05;;165883.17;121945.54;;67489.78;91696.27;178720.28;140976.19;121945.54;;433040.66;;166776.96;
20010478-3;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;500;;mg;20;ml;;;25;mg/ml;5000;PROCAPS;VIGENTE;10;VIALES;10 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;17072.38;;;;652162.1;;331766.33;243891.08;;134979.56;183392.54;357440.56;281952.38;243891.08;;866081.33;;333553.93;
20010478-4;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;500;;mg;20;ml;;;25;mg/ml;12500;PROCAPS;VIGENTE;25;VIALES;25 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;42680.94;;;;1630405.25;;829415.84;609727.71;;337448.9;458481.36;893601.41;704880.94;609727.71;;2165203.31;;833884.82;
20010478-5;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;500;;mg;20;ml;;;25;mg/ml;25000;PROCAPS;VIGENTE;50;VIALES;50 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;42680.94;;;;3260810.5;;1658831.67;1219455.41;;674897.8;916962.71;1787202.82;1409761.89;1219455.41;;4330406.63;;1667769.65;
20010478-6;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;500;;mg;20;ml;;;25;mg/ml;50000;PROCAPS;VIGENTE;100;VIALES;100 VIALES;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;85361.88;;;;6521621.01;;3317663.34;2438910.82;;1349795.6;1833925.42;3574405.64;2819523.77;2438910.82;;8660813.26;;3335539.3;
20010478-7;J01DH02;MEROPENEM;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;MEROBAC;500;;mg;20;ml;;;25;mg/ml;500;PROCAPS;VIGENTE;1;VIAL;1 VIAL;109;MEROPENEM - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;1707.24;;;;65216.21;;33176.63;24389.11;;13497.96;18339.25;35744.06;28195.24;24389.11;;86608.13;;33355.39;
